geo,time,gender,life_expectancy
ltu,2007,male,64.9
ltu,2008,male,66.3
ltu,2009,male,67.5
ltu,2010,male,68
ltu,2011,male,68.1
ltu,2012,male,68.4
ltu,2013,male,68.5
ltu,2014,male,69.2
ltu,2015,male,69.2
ltu,2016,male,69.2
lux,1960,male,65.362
lux,1961,male,65.627
lux,1962,male,65.863
lux,1963,male,66.066
lux,1964,male,66.233
lux,1965,male,66.362
lux,1966,male,66.453
lux,1967,male,66.515
lux,1968,male,66.561
lux,1969,male,66.599
lux,1970,male,66.642
lux,1971,male,66.699
lux,1972,male,66.778
lux,1973,male,66.885
lux,1974,male,67.025
lux,1975,male,67.202
lux,1976,male,67.419
lux,1977,male,67.668
lux,1978,male,67.941
lux,1979,male,68.233
lux,1980,male,68.537
lux,1981,male,68.845
lux,1982,male,69.152
lux,1983,male,69.454
lux,1984,male,69.749
lux,1985,male,70.036
lux,1986,male,70.319
lux,1987,male,70.604
lux,1988,male,70.894
lux,1989,male,71.189
lux,1990,male,71.487
lux,1991,male,72
lux,1992,male,72.6
lux,1993,male,72.2
lux,1994,male,73.2
lux,1995,male,73
lux,1996,male,73.3
lux,1997,male,74.1
lux,1998,male,73.7
lux,1999,male,74.6
lux,2000,male,74.8
lux,2001,male,74.8
lux,2002,male,74.6
lux,2003,male,74.8
lux,2004,male,76
lux,2005,male,76.7
lux,2006,male,76.8
lux,2007,male,76.7
lux,2008,male,78.1
lux,2009,male,78.1
lux,2010,male,77.9
lux,2011,male,78.5
lux,2012,male,79.1
lux,2013,male,79.8
lux,2014,male,79.4
lux,2015,male,80
lux,2016,male,80
lva,1960,male,66.26
lva,1961,male,66.33
lva,1962,male,65.85
lva,1963,male,66.19
lva,1964,male,67.35
lva,1965,male,66.79
lva,1966,male,67
lva,1967,male,66.75
lva,1968,male,65.76
lva,1969,male,65.27
lva,1970,male,65.65
lva,1971,male,65.75
lva,1972,male,65.23
lva,1973,male,65.35
lva,1974,male,64.98
lva,1975,male,63.94
lva,1976,male,63.96
lva,1977,male,64.29
lva,1978,male,64.1
lva,1979,male,63.52
lva,1980,male,63.75
lva,1981,male,63.44
lva,1982,male,64.26
lva,1983,male,63.88
lva,1984,male,64.08
lva,1985,male,64.75
lva,1986,male,66.32
lva,1987,male,66.41
lva,1988,male,66.23
lva,1989,male,65.37
lva,1990,male,64.2
lva,1991,male,63.73
lva,1992,male,62.64
lva,1993,male,60.43
lva,1994,male,59.04
lva,1995,male,60.04
lva,1996,male,63.04
lva,1997,male,63.92
lva,1998,male,63.5
lva,1999,male,64.46
lva,2000,male,64.9
lva,2001,male,65.2
lva,2002,male,65.4
lva,2003,male,65.9
lva,2004,male,67.1
lva,2005,male,65.6
lva,2006,male,65.5
lva,2007,male,65.8
lva,2008,male,67.2
lva,2009,male,68.3
lva,2010,male,68.8
lva,2011,male,68.6
lva,2012,male,68.9
lva,2013,male,69.3
lva,2014,male,69.1
lva,2015,male,69.7
lva,2016,male,69.7
mac,1960,male,62.996
mac,1961,male,63.437
mac,1962,male,63.864
mac,1963,male,64.278
mac,1964,male,64.685
mac,1965,male,65.091
mac,1966,male,65.508
mac,1967,male,65.942
mac,1968,male,66.396
mac,1969,male,66.872
mac,1970,male,67.366
mac,1971,male,67.875
mac,1972,male,68.388
mac,1973,male,68.895
mac,1974,male,69.389
mac,1975,male,69.863
mac,1976,male,70.309
mac,1977,male,70.729
mac,1978,male,71.123
mac,1979,male,71.493
mac,1980,male,71.844
mac,1981,male,72.184
mac,1982,male,72.521
mac,1983,male,72.857
mac,1984,male,73.194
mac,1985,male,73.526
mac,1986,male,73.844
mac,1987,male,74.14
mac,1988,male,74.413
mac,1989,male,74.665
mac,1990,male,74.909
mac,1991,male,75.16
mac,1992,male,75.429
mac,1993,male,75.723
mac,1994,male,76.04
mac,1995,male,76.371
mac,1996,male,76.701
mac,1997,male,77.014
mac,1998,male,77.299
mac,1999,male,77.551
mac,2000,male,77.77
mac,2001,male,77.96
mac,2002,male,78.134
mac,2003,male,78.302
mac,2004,male,78.472
mac,2005,male,78.649
mac,2006,male,78.84
mac,2007,male,79.045
mac,2008,male,79.261
mac,2009,male,79.487
mac,2010,male,79.716
mac,2011,male,79.942
mac,2012,male,80.158
mac,2013,male,80.359
mac,2014,male,80.544
mac,2015,male,80.711
mac,2016,male,80.866
maf,1982,male,70
maf,1983,male,69.5
maf,1984,male,69.7
maf,1985,male,69.4
maf,1986,male,70.3
maf,1987,male,70.5
maf,1988,male,71.1
maf,1989,male,71.2
maf,1990,male,71.4
maf,1991,male,72.9
maf,1992,male,72.4
maf,1993,male,72.5
maf,1994,male,72.7
maf,1995,male,72.8
maf,1996,male,73
maf,1997,male,73.2
maf,1998,male,73.4
maf,1999,male,73.6
maf,2000,male,73.8
maf,2001,male,74
maf,2002,male,74.2
maf,2003,male,74.4
maf,2004,male,74.6
maf,2005,male,74.7
maf,2006,male,74.9
maf,2007,male,75.1
maf,2008,male,75.2
maf,2009,male,75.4
maf,2010,male,75.6
maf,2011,male,75.7
maf,2012,male,75.9
maf,2013,male,76
maf,2014,male,76.2
maf,2015,male,76.3
maf,2016,male,76.5
mar,1960,male,47.152
mar,1961,male,47.709
mar,1962,male,48.251
mar,1963,male,48.765
mar,1964,male,49.242
mar,1965,male,49.68
mar,1966,male,50.08
mar,1967,male,50.457
mar,1968,male,50.824
mar,1969,male,51.186
mar,1970,male,51.549
mar,1971,male,51.911
mar,1972,male,52.276
mar,1973,male,52.649
mar,1974,male,53.039
mar,1975,male,53.457
mar,1976,male,53.918
mar,1977,male,54.425
mar,1978,male,54.982
mar,1979,male,55.589
mar,1980,male,56.245
mar,1981,male,56.946
mar,1982,male,57.681
mar,1983,male,58.434
mar,1984,male,59.189
mar,1985,male,59.932
mar,1986,male,60.649
mar,1987,male,61.334
mar,1988,male,61.978
mar,1989,male,62.576
mar,1990,male,63.118
mar,1991,male,63.601
mar,1992,male,64.031
mar,1993,male,64.421
mar,1994,male,64.783
mar,1995,male,65.133
mar,1996,male,65.485
mar,1997,male,65.855
mar,1998,male,66.252
mar,1999,male,66.685
mar,2000,male,67.158
mar,2001,male,67.672
mar,2002,male,68.216
mar,2003,male,68.779
mar,2004,male,69.351
mar,2005,male,69.927
mar,2006,male,70.502
mar,2007,male,71.07
mar,2008,male,71.623
mar,2009,male,72.152
mar,2010,male,72.644
mar,2011,male,73.09
mar,2012,male,73.487
mar,2013,male,73.836
mar,2014,male,74.141
mar,2015,male,74.406
mar,2016,male,74.642
mda,1960,male,58.024
mda,1961,male,58.444
mda,1962,male,58.872
mda,1963,male,59.304
mda,1964,male,59.732
mda,1965,male,60.141
mda,1966,male,60.515
mda,1967,male,60.843
mda,1968,male,61.115
mda,1969,male,61.329
mda,1970,male,61.483
mda,1971,male,61.582
mda,1972,male,61.639
mda,1973,male,61.667
mda,1974,male,61.675
mda,1975,male,61.666
mda,1976,male,61.636
mda,1977,male,61.588
mda,1978,male,61.535
mda,1979,male,61.493
mda,1980,male,61.502
mda,1981,male,61.603
mda,1982,male,61.814
mda,1983,male,62.13
mda,1984,male,62.532
mda,1985,male,62.976
mda,1986,male,63.404
mda,1987,male,63.76
mda,1988,male,64.003
mda,1989,male,64.115
mda,1990,male,64.092
mda,1991,male,63.945
mda,1992,male,63.722
mda,1993,male,63.469
mda,1994,male,63.217
mda,1995,male,63.001
mda,1996,male,62.853
mda,1997,male,62.779
mda,1998,male,62.783
mda,1999,male,62.866
mda,2000,male,63.012
mda,2001,male,63.195
mda,2002,male,63.387
mda,2003,male,63.569
mda,2004,male,63.739
mda,2005,male,63.916
mda,2006,male,64.127
mda,2007,male,64.398
mda,2008,male,64.739
mda,2009,male,65.14
mda,2010,male,65.577
mda,2011,male,66.013
mda,2012,male,66.411
mda,2013,male,66.747
mda,2014,male,67.009
mda,2015,male,67.2
mda,2016,male,67.334
mdg,1960,male,39.042
mdg,1961,male,39.527
mdg,1962,male,40.01
mdg,1963,male,40.491
mdg,1964,male,40.972
mdg,1965,male,41.453
mdg,1966,male,41.936
mdg,1967,male,42.421
mdg,1968,male,42.908
mdg,1969,male,43.395
mdg,1970,male,43.879
mdg,1971,male,44.361
mdg,1972,male,44.836
mdg,1973,male,45.302
mdg,1974,male,45.753
mdg,1975,male,46.189
mdg,1976,male,46.61
mdg,1977,male,47.014
mdg,1978,male,47.396
mdg,1979,male,47.752
mdg,1980,male,48.061
mdg,1981,male,48.302
mdg,1982,male,48.471
mdg,1983,male,48.576
mdg,1984,male,48.637
mdg,1985,male,48.683
mdg,1986,male,48.75
mdg,1987,male,48.874
mdg,1988,male,49.084
mdg,1989,male,49.398
mdg,1990,male,49.832
mdg,1991,male,50.388
mdg,1992,male,51.045
mdg,1993,male,51.775
mdg,1994,male,52.559
mdg,1995,male,53.376
mdg,1996,male,54.207
mdg,1997,male,55.034
mdg,1998,male,55.838
mdg,1999,male,56.601
mdg,2000,male,57.305
mdg,2001,male,57.938
mdg,2002,male,58.506
mdg,2003,male,59.016
mdg,2004,male,59.477
mdg,2005,male,59.899
mdg,2006,male,60.299
mdg,2007,male,60.693
mdg,2008,male,61.093
mdg,2009,male,61.505
mdg,2010,male,61.93
mdg,2011,male,62.364
mdg,2012,male,62.794
mdg,2013,male,63.212
mdg,2014,male,63.614
mdg,2015,male,64.001
mdg,2016,male,64.371
mdv,1960,male,37.204
mdv,1961,male,37.851
mdv,1962,male,38.529
mdv,1963,male,39.232
mdv,1964,male,39.953
mdv,1965,male,40.688
mdv,1966,male,41.433
mdv,1967,male,42.193
mdv,1968,male,42.969
mdv,1969,male,43.763
mdv,1970,male,44.58
mdv,1971,male,45.423
mdv,1972,male,46.296
mdv,1973,male,47.2
mdv,1974,male,48.13
mdv,1975,male,49.088
mdv,1976,male,50.074
mdv,1977,male,51.079
mdv,1978,male,52.092
mdv,1979,male,53.103
mdv,1980,male,54.094
mdv,1981,male,55.049
mdv,1982,male,55.961
mdv,1983,male,56.824
mdv,1984,male,57.636
mdv,1985,male,58.397
mdv,1986,male,59.112
mdv,1987,male,59.795
mdv,1988,male,60.459
mdv,1989,male,61.116
mdv,1990,male,61.776
mdv,1991,male,62.447
mdv,1992,male,63.132
mdv,1993,male,63.832
mdv,1994,male,64.551
mdv,1995,male,65.291
mdv,1996,male,66.051
mdv,1997,male,66.825
mdv,1998,male,67.606
mdv,1999,male,68.39
mdv,2000,male,69.178
mdv,2001,male,69.976
mdv,2002,male,70.78
mdv,2003,male,71.577
mdv,2004,male,72.351
mdv,2005,male,73.069
mdv,2006,male,73.696
mdv,2007,male,74.214
mdv,2008,male,74.619
mdv,2009,male,74.918
mdv,2010,male,75.133
mdv,2011,male,75.299
mdv,2012,male,75.455
mdv,2013,male,75.634
mdv,2014,male,75.851
mdv,2015,male,76.111
mdv,2016,male,76.405
mex,1960,male,55.091
mex,1961,male,55.662
mex,1962,male,56.17
mex,1963,male,56.619
mex,1964,male,57.019
mex,1965,male,57.382
mex,1966,male,57.722
mex,1967,male,58.053
mex,1968,male,58.387
mex,1969,male,58.734
mex,1970,male,59.1
mex,1971,male,59.486
mex,1972,male,59.884
mex,1973,male,60.291
mex,1974,male,60.705
mex,1975,male,61.126
mex,1976,male,61.553
mex,1977,male,61.986
mex,1978,male,62.423
mex,1979,male,62.864
mex,1980,male,63.309
mex,1981,male,63.759
mex,1982,male,64.213
mex,1983,male,64.672
mex,1984,male,65.133
mex,1985,male,65.597
mex,1986,male,66.061
mex,1987,male,66.524
mex,1988,male,66.986
mex,1989,male,67.445
mex,1990,male,67.905
mex,1991,male,68.37
mex,1992,male,68.839
mex,1993,male,69.311
mex,1994,male,69.778
mex,1995,male,70.231
mex,1996,male,70.655
mex,1997,male,71.043
mex,1998,male,71.388
mex,1999,male,71.689
mex,2000,male,71.949
mex,2001,male,72.173
mex,2002,male,72.373
mex,2003,male,72.558
mex,2004,male,72.735
mex,2005,male,72.906
mex,2006,male,73.071
mex,2007,male,73.228
mex,2008,male,73.378
mex,2009,male,73.522
mex,2010,male,73.668
mex,2011,male,73.818
mex,2012,male,73.977
mex,2013,male,74.146
mex,2014,male,74.326
mex,2015,male,74.516
mex,2016,male,74.715
mhl,1987,male,69.8
mhl,1999,male,65.7
mhl,2000,male,62.8
middle_east_north_africa,1960,male,46.05276
middle_east_north_africa,1961,male,47.1041
middle_east_north_africa,1962,male,47.66798
middle_east_north_africa,1963,male,47.74536
middle_east_north_africa,1964,male,48.30219
middle_east_north_africa,1965,male,48.85578
middle_east_north_africa,1966,male,49.85515
middle_east_north_africa,1967,male,50.36682
middle_east_north_africa,1968,male,50.87335
middle_east_north_africa,1969,male,51.39289
middle_east_north_africa,1970,male,51.94877
middle_east_north_africa,1971,male,52.55762
middle_east_north_africa,1972,male,53.2112
middle_east_north_africa,1973,male,53.91267
middle_east_north_africa,1974,male,54.62698
middle_east_north_africa,1975,male,55.29923
middle_east_north_africa,1976,male,55.86481
middle_east_north_africa,1977,male,56.24654
middle_east_north_africa,1978,male,56.45862
middle_east_north_africa,1979,male,56.53219
middle_east_north_africa,1980,male,56.54372
middle_east_north_africa,1981,male,56.60905
middle_east_north_africa,1982,male,56.80783
middle_east_north_africa,1983,male,57.23254
middle_east_north_africa,1984,male,57.8876
middle_east_north_africa,1985,male,58.76067
middle_east_north_africa,1986,male,59.77852
middle_east_north_africa,1987,male,60.86989
middle_east_north_africa,1988,male,61.93147
middle_east_north_africa,1989,male,62.92461
middle_east_north_africa,1990,male,63.82012
middle_east_north_africa,1991,male,64.56355
middle_east_north_africa,1992,male,65.12994
middle_east_north_africa,1993,male,65.68851
middle_east_north_africa,1994,male,66.16259
middle_east_north_africa,1995,male,66.60311
middle_east_north_africa,1996,male,66.97253
middle_east_north_africa,1997,male,67.28776
middle_east_north_africa,1998,male,67.58744
middle_east_north_africa,1999,male,67.89023
middle_east_north_africa,2000,male,68.16893
middle_east_north_africa,2001,male,68.44656
middle_east_north_africa,2002,male,68.69254
middle_east_north_africa,2003,male,68.92985
middle_east_north_africa,2004,male,69.16452
middle_east_north_africa,2005,male,69.39009
middle_east_north_africa,2006,male,69.62265
middle_east_north_africa,2007,male,69.84862
middle_east_north_africa,2008,male,70.07904
middle_east_north_africa,2009,male,70.31586
middle_east_north_africa,2010,male,70.54007
middle_east_north_africa,2011,male,70.76239
middle_east_north_africa,2012,male,70.97947
middle_east_north_africa,2013,male,71.2012
middle_east_north_africa,2014,male,71.40854
middle_east_north_africa,2015,male,71.60453
middle_east_north_africa,2016,male,71.81033
mkd,1960,male,60.195
mkd,1961,male,60.785
mkd,1962,male,61.359
mkd,1963,male,61.92
mkd,1964,male,62.468
mkd,1965,male,63.001
mkd,1966,male,63.514
mkd,1967,male,64.003
mkd,1968,male,64.461
mkd,1969,male,64.883
mkd,1970,male,65.264
mkd,1971,male,65.601
mkd,1972,male,65.893
mkd,1973,male,66.142
mkd,1974,male,66.352
mkd,1975,male,66.519
mkd,1976,male,66.643
mkd,1977,male,66.729
mkd,1978,male,66.79
mkd,1979,male,66.841
mkd,1980,male,66.908
mkd,1981,male,67.018
mkd,1982,male,67.184
mkd,1983,male,67.411
mkd,1984,male,67.692
mkd,1985,male,68.01
mkd,1986,male,68.333
mkd,1987,male,68.631
mkd,1988,male,68.883
mkd,1989,male,69.082
mkd,1990,male,69.233
mkd,1991,male,69.352
mkd,1992,male,69.464
mkd,1993,male,69.588
mkd,1994,male,69.733
mkd,1995,male,69.899
mkd,1996,male,70.084
mkd,1997,male,70.275
mkd,1998,male,70.465
mkd,1999,male,70.65
mkd,2000,male,70.829
mkd,2001,male,71.002
mkd,2002,male,71.171
mkd,2003,male,71.339
mkd,2004,male,71.507
mkd,2005,male,71.678
mkd,2006,male,71.857
mkd,2007,male,72.045
mkd,2008,male,72.241
mkd,2009,male,72.443
mkd,2010,male,72.648
mkd,2011,male,72.851
mkd,2012,male,73.045
mkd,2013,male,73.228
mkd,2014,male,73.398
mkd,2015,male,73.557
mkd,2016,male,73.706
mli,1960,male,27.436
mli,1961,male,27.548
mli,1962,male,27.707
mli,1963,male,27.932
mli,1964,male,28.233
mli,1965,male,28.619
mli,1966,male,29.09
mli,1967,male,29.631
mli,1968,male,30.225
mli,1969,male,30.863
mli,1970,male,31.533
mli,1971,male,32.222
mli,1972,male,32.925
mli,1973,male,33.633
mli,1974,male,34.342
mli,1975,male,35.054
mli,1976,male,35.774
mli,1977,male,36.51
mli,1978,male,37.262
mli,1979,male,38.027
mli,1980,male,38.797
mli,1981,male,39.565
mli,1982,male,40.319
mli,1983,male,41.049
mli,1984,male,41.746
mli,1985,male,42.403
mli,1986,male,43.019
mli,1987,male,43.596
mli,1988,male,44.129
mli,1989,male,44.613
mli,1990,male,45.026
mli,1991,male,45.341
mli,1992,male,45.555
mli,1993,male,45.684
mli,1994,male,45.754
mli,1995,male,45.81
mli,1996,male,45.905
mli,1997,male,46.084
mli,1998,male,46.382
mli,1999,male,46.813
mli,2000,male,47.386
mli,2001,male,48.092
mli,2002,male,48.889
mli,2003,male,49.733
mli,2004,male,50.592
mli,2005,male,51.429
mli,2006,male,52.212
mli,2007,male,52.926
mli,2008,male,53.567
mli,2009,male,54.128
mli,2010,male,54.62
mli,2011,male,55.06
mli,2012,male,55.48
mli,2013,male,55.901
mli,2014,male,56.335
mli,2015,male,56.786
mli,2016,male,57.249
mlt,1960,male,66.767
mlt,1961,male,67.077
mlt,1962,male,67.384
mlt,1963,male,67.686
mlt,1964,male,67.981
mlt,1965,male,68.269
mlt,1966,male,68.551
mlt,1967,male,68.827
mlt,1968,male,69.099
mlt,1969,male,69.367
mlt,1970,male,69.63
mlt,1971,male,69.89
mlt,1972,male,70.147
mlt,1973,male,70.4
mlt,1974,male,70.65
mlt,1975,male,70.897
mlt,1976,male,71.142
mlt,1977,male,71.383
mlt,1978,male,71.622
mlt,1979,male,71.858
mlt,1980,male,72.091
mlt,1981,male,72.321
mlt,1982,male,72.549
mlt,1983,male,72.773
mlt,1984,male,72.995
mlt,1985,male,73.214
mlt,1986,male,73.431
mlt,1987,male,73.646
mlt,1988,male,73.86
mlt,1989,male,74.072
mlt,1990,male,74.283
mlt,1991,male,74.492
mlt,1992,male,74.698
mlt,1993,male,74.902
mlt,1994,male,75.103
mlt,1995,male,74.8
mlt,1996,male,74.8
mlt,1997,male,75.2
mlt,1998,male,74.9
mlt,1999,male,75.3
mlt,2000,male,76.2
mlt,2001,male,76.6
mlt,2002,male,76.3
mlt,2003,male,76.4
mlt,2004,male,77.4
mlt,2005,male,77.3
mlt,2006,male,77
mlt,2007,male,77.5
mlt,2008,male,77.1
mlt,2009,male,77.9
mlt,2010,male,79.3
mlt,2011,male,78.6
mlt,2012,male,78.6
mlt,2013,male,79.6
mlt,2014,male,79.8
mlt,2015,male,79.7
mlt,2016,male,79.7
mmr,1960,male,39.872
mmr,1961,male,40.564
mmr,1962,male,41.346
mmr,1963,male,42.24
mmr,1964,male,43.239
mmr,1965,male,44.302
mmr,1966,male,45.364
mmr,1967,male,46.351
mmr,1968,male,47.21
mmr,1969,male,47.924
mmr,1970,male,48.495
mmr,1971,male,48.952
mmr,1972,male,49.348
mmr,1973,male,49.728
mmr,1974,male,50.112
mmr,1975,male,50.513
mmr,1976,male,50.932
mmr,1977,male,51.356
mmr,1978,male,51.775
mmr,1979,male,52.191
mmr,1980,male,52.602
mmr,1981,male,53.01
mmr,1982,male,53.414
mmr,1983,male,53.813
mmr,1984,male,54.209
mmr,1985,male,54.601
mmr,1986,male,54.989
mmr,1987,male,55.373
mmr,1988,male,55.754
mmr,1989,male,56.13
mmr,1990,male,56.501
mmr,1991,male,56.868
mmr,1992,male,57.229
mmr,1993,male,57.586
mmr,1994,male,57.939
mmr,1995,male,58.289
mmr,1996,male,58.642
mmr,1997,male,58.996
mmr,1998,male,59.352
mmr,1999,male,59.708
mmr,2000,male,60.058
mmr,2001,male,60.395
mmr,2002,male,60.716
mmr,2003,male,61.018
mmr,2004,male,61.303
mmr,2005,male,61.577
mmr,2006,male,61.85
mmr,2007,male,62.13
mmr,2008,male,62.42
mmr,2009,male,62.716
mmr,2010,male,63.011
mmr,2011,male,63.291
mmr,2012,male,63.547
mmr,2013,male,63.768
mmr,2014,male,63.956
mmr,2015,male,64.111
mmr,2016,male,64.242
mne,1960,male,62.51
mne,1961,male,63.183
mne,1962,male,63.818
mne,1963,male,64.399
mne,1964,male,64.919
mne,1965,male,65.38
mne,1966,male,65.794
mne,1967,male,66.18
mne,1968,male,66.552
mne,1969,male,66.913
mne,1970,male,67.253
mne,1971,male,67.557
mne,1972,male,67.815
mne,1973,male,68.026
mne,1974,male,68.198
mne,1975,male,68.354
mne,1976,male,68.521
mne,1977,male,68.723
mne,1978,male,68.97
mne,1979,male,69.26
mne,1980,male,69.58
mne,1981,male,69.904
mne,1982,male,70.204
mne,1983,male,70.456
mne,1984,male,70.655
mne,1985,male,70.805
mne,1986,male,70.921
mne,1987,male,71.022
mne,1988,male,71.12
mne,1989,male,71.217
mne,1990,male,71.298
mne,1991,male,71.347
mne,1992,male,71.347
mne,1993,male,71.293
mne,1994,male,71.191
mne,1995,male,71.051
mne,1996,male,70.89
mne,1997,male,70.731
mne,1998,male,70.598
mne,1999,male,70.504
mne,2000,male,70.464
mne,2001,male,70.483
mne,2002,male,70.557
mne,2003,male,70.68
mne,2004,male,70.854
mne,2005,male,71.084
mne,2006,male,71.375
mne,2007,male,71.72
mne,2008,male,72.108
mne,2009,male,72.524
mne,2010,male,72.945
mne,2011,male,73.348
mne,2012,male,73.717
mne,2013,male,74.04
mne,2014,male,74.313
mne,2015,male,74.537
mne,2016,male,74.723
mng,1960,male,46.161
mng,1961,male,47.118
mng,1962,male,48.042
mng,1963,male,48.899
mng,1964,male,49.67
mng,1965,male,50.353
mng,1966,male,50.967
mng,1967,male,51.541
mng,1968,male,52.095
mng,1969,male,52.628
mng,1970,male,53.124
mng,1971,male,53.56
mng,1972,male,53.919
mng,1973,male,54.191
mng,1974,male,54.38
mng,1975,male,54.492
mng,1976,male,54.538
mng,1977,male,54.543
mng,1978,male,54.538
mng,1979,male,54.548
mng,1980,male,54.606
mng,1981,male,54.746
mng,1982,male,54.973
mng,1983,male,55.283
mng,1984,male,55.666
mng,1985,male,56.096
mng,1986,male,56.534
mng,1987,male,56.941
mng,1988,male,57.291
mng,1989,male,57.575
mng,1990,male,57.798
mng,1991,male,57.978
mng,1992,male,58.147
mng,1993,male,58.331
mng,1994,male,58.539
mng,1995,male,58.774
mng,1996,male,59.03
mng,1997,male,59.295
mng,1998,male,59.561
mng,1999,male,59.826
mng,2000,male,60.09
mng,2001,male,60.354
mng,2002,male,60.622
mng,2003,male,60.9
mng,2004,male,61.191
mng,2005,male,61.504
mng,2006,male,61.849
mng,2007,male,62.228
mng,2008,male,62.635
mng,2009,male,63.061
mng,2010,male,63.488
mng,2011,male,63.897
mng,2012,male,64.269
mng,2013,male,64.594
mng,2014,male,64.867
mng,2015,male,65.091
mng,2016,male,65.277
moz,1960,male,33.692
moz,1961,male,34.137
moz,1962,male,34.563
moz,1963,male,34.97
moz,1964,male,35.359
moz,1965,male,35.738
moz,1966,male,36.116
moz,1967,male,36.501
moz,1968,male,36.898
moz,1969,male,37.308
moz,1970,male,37.735
moz,1971,male,38.185
moz,1972,male,38.648
moz,1973,male,39.108
moz,1974,male,39.547
moz,1975,male,39.932
moz,1976,male,40.226
moz,1977,male,40.412
moz,1978,male,40.489
moz,1979,male,40.468
moz,1980,male,40.376
moz,1981,male,40.252
moz,1982,male,40.14
moz,1983,male,40.079
moz,1984,male,40.088
moz,1985,male,40.173
moz,1986,male,40.322
moz,1987,male,40.513
moz,1988,male,40.731
moz,1989,male,40.975
moz,1990,male,41.262
moz,1991,male,41.609
moz,1992,male,42.029
moz,1993,male,42.523
moz,1994,male,43.084
moz,1995,male,43.69
moz,1996,male,44.311
moz,1997,male,44.922
moz,1998,male,45.507
moz,1999,male,46.06
moz,2000,male,46.593
moz,2001,male,47.128
moz,2002,male,47.692
moz,2003,male,48.298
moz,2004,male,48.945
moz,2005,male,49.619
moz,2006,male,50.297
moz,2007,male,50.956
moz,2008,male,51.578
moz,2009,male,52.161
moz,2010,male,52.712
moz,2011,male,53.251
moz,2012,male,53.798
moz,2013,male,54.364
moz,2014,male,54.948
moz,2015,male,55.54
moz,2016,male,56.12
mrt,1960,male,43.067
mrt,1961,male,43.681
mrt,1962,male,44.274
mrt,1963,male,44.841
mrt,1964,male,45.376
mrt,1965,male,45.88
mrt,1966,male,46.352
mrt,1967,male,46.8
mrt,1968,male,47.231
mrt,1969,male,47.652
mrt,1970,male,48.065
mrt,1971,male,48.471
mrt,1972,male,48.872
mrt,1973,male,49.276
mrt,1974,male,49.689
mrt,1975,male,50.125
mrt,1976,male,50.601
mrt,1977,male,51.119
mrt,1978,male,51.678
mrt,1979,male,52.269
mrt,1980,male,52.88
mrt,1981,male,53.494
mrt,1982,male,54.089
mrt,1983,male,54.647
mrt,1984,male,55.157
mrt,1985,male,55.608
mrt,1986,male,55.997
mrt,1987,male,56.332
mrt,1988,male,56.623
mrt,1989,male,56.875
mrt,1990,male,57.094
mrt,1991,male,57.288
mrt,1992,male,57.465
mrt,1993,male,57.631
mrt,1994,male,57.789
mrt,1995,male,57.937
mrt,1996,male,58.068
mrt,1997,male,58.179
mrt,1998,male,58.271
mrt,1999,male,58.348
mrt,2000,male,58.422
mrt,2001,male,58.506
mrt,2002,male,58.611
mrt,2003,male,58.744
mrt,2004,male,58.912
mrt,2005,male,59.117
mrt,2006,male,59.359
mrt,2007,male,59.631
mrt,2008,male,59.919
mrt,2009,male,60.215
mrt,2010,male,60.506
mrt,2011,male,60.78
mrt,2012,male,61.029
mrt,2013,male,61.25
mrt,2014,male,61.44
mrt,2015,male,61.601
mrt,2016,male,61.737
mus,1960,male,56.954
mus,1961,male,57.963
mus,1962,male,58.843
mus,1963,male,59.564
mus,1964,male,60.113
mus,1965,male,60.49
mus,1966,male,60.707
mus,1967,male,60.808
mus,1968,male,60.839
mus,1969,male,60.828
mus,1970,male,60.8
mus,1971,male,60.767
mus,1972,male,60.738
mus,1973,male,60.727
mus,1974,male,60.759
mus,1975,male,60.872
mus,1976,male,61.101
mus,1977,male,61.45
mus,1978,male,61.906
mus,1979,male,62.447
mus,1980,male,63.021
mus,1981,male,63.563
mus,1982,male,64.02
mus,1983,male,64.362
mus,1984,male,64.585
mus,1985,male,64.718
mus,1986,male,64.814
mus,1987,male,64.936
mus,1988,male,65.124
mus,1989,male,65.385
mus,1990,male,65.6
mus,1991,male,66.2
mus,1992,male,66.4
mus,1993,male,66.4
mus,1994,male,66.5
mus,1995,male,66.56
mus,1996,male,66.44
mus,1997,male,66.6
mus,1998,male,66.9
mus,1999,male,67.4
mus,2000,male,68.2
mus,2001,male,68.4
mus,2002,male,68.6
mus,2003,male,68.77333
mus,2004,male,68.94667
mus,2005,male,69.12
mus,2006,male,69.12
mus,2007,male,69.2
mus,2008,male,69.2
mus,2009,male,69.38
mus,2010,male,69.46
mus,2011,male,69.74
mus,2012,male,70.4
mus,2013,male,70.7
mus,2014,male,70.97
mus,2015,male,71.08
mus,2016,male,71.19
mwi,1960,male,37.239
mwi,1961,male,37.444
mwi,1962,male,37.641
mwi,1963,male,37.83
mwi,1964,male,38.017
mwi,1965,male,38.217
mwi,1966,male,38.448
mwi,1967,male,38.721
mwi,1968,male,39.043
mwi,1969,male,39.412
mwi,1970,male,39.822
mwi,1971,male,40.261
mwi,1972,male,40.709
mwi,1973,male,41.151
mwi,1974,male,41.576
mwi,1975,male,41.981
mwi,1976,male,42.369
mwi,1977,male,42.744
mwi,1978,male,43.108
mwi,1979,male,43.454
mwi,1980,male,43.77
mwi,1981,male,44.045
mwi,1982,male,44.271
